Tipo,Temp_Aire,Temp_Proceso,Velocidad,Torque,Desgaste,Fallo,Tipo_Fallo,Indice_Esfuerzo_Mecanico,Gasto_Excesivo
L,300.5,310.4,1761,26.5,12,0,No Failure,46666.5,False
L,300.6,310.5,1570,38.3,14,0,No Failure,60130.99999999999,True
M,300.6,310.5,2156,18.0,16,0,No Failure,38808.0,False
M,300.7,310.6,1349,54.5,19,0,No Failure,73520.5,True
L,300.7,310.7,1431,39.3,22,0,No Failure,56238.299999999996,False
L,300.6,310.6,1931,22.0,24,0,No Failure,42482.0,False
H,300.7,310.7,1428,43.4,26,0,No Failure,61975.2,True
L,300.8,310.8,1564,36.2,31,0,No Failure,56616.8,False
H,300.8,310.9,1425,44.0,33,0,No Failure,62700.0,True
L,300.7,310.8,1597,30.5,38,0,No Failure,48708.5,False
H,300.8,310.8,1618,32.8,40,0,No Failure,53070.399999999994,False
M,300.8,310.8,1520,38.0,45,0,No Failure,57760.0,False
L,300.7,310.7,1425,45.3,48,0,No Failure,64552.49999999999,True
L,300.8,310.9,1398,38.2,50,0,No Failure,53403.600000000006,False
M,300.8,310.9,1557,31.6,52,0,No Failure,49201.200000000004,False
L,300.7,310.8,1519,43.9,55,0,No Failure,66684.09999999999,True
L,300.7,310.8,1619,34.9,57,0,No Failure,56503.1,False
L,300.7,310.8,1814,21.4,59,0,No Failure,38819.6,False
L,300.7,310.9,1521,39.4,61,0,No Failure,59927.4,False
M,300.7,310.9,1369,51.2,63,0,No Failure,70092.8,True
L,300.7,310.9,1356,65.3,66,1,Power Failure,88546.8,True
L,300.7,311.0,1336,53.3,68,0,No Failure,71208.8,True
L,300.7,311.0,1403,48.3,70,0,No Failure,67764.9,True
M,300.7,311.0,1413,44.3,72,0,No Failure,62595.899999999994,True
L,300.6,310.9,1472,47.6,75,0,No Failure,70067.2,True
M,300.7,310.8,1452,47.9,77,0,No Failure,69550.8,True
L,300.6,310.7,1397,53.7,80,0,No Failure,75018.90000000001,True
L,300.6,310.7,1455,40.6,82,0,No Failure,59073.0,False
L,300.7,310.8,1754,27.7,84,0,No Failure,48585.799999999996,False
L,300.6,310.9,1471,37.9,86,0,No Failure,55750.9,False
M,300.6,310.8,1389,48.1,88,0,No Failure,66810.90000000001,True
M,300.6,310.9,1702,30.3,91,0,No Failure,51570.6,False
M,300.6,311.0,1401,54.6,94,0,No Failure,76494.6,True
L,300.7,311.1,1426,46.2,97,0,No Failure,65881.2,True
L,300.7,311.0,1496,38.3,99,0,No Failure,57296.799999999996,False
L,300.6,310.9,1433,42.6,101,0,No Failure,61045.8,True
M,300.7,311.1,1438,46.6,103,0,No Failure,67010.8,True
M,300.7,311.0,1418,49.3,106,0,No Failure,69907.4,True
M,300.8,311.0,1580,36.6,109,0,No Failure,57828.0,False
M,300.7,310.9,1468,41.8,112,0,No Failure,61362.399999999994,True
M,300.8,310.9,1522,41.7,115,0,No Failure,63467.4,True
L,300.8,310.9,1311,55.8,118,0,No Failure,73153.8,True
L,300.9,311.0,1316,56.5,120,0,No Failure,74354.0,True
H,300.9,311.0,1853,23.6,122,0,No Failure,43730.8,False
M,300.9,311.0,1556,38.8,127,0,No Failure,60372.799999999996,True
M,300.9,311.0,1567,34.3,130,0,No Failure,53748.1,False
M,300.9,311.1,1546,37.7,133,0,No Failure,58284.200000000004,False
L,300.9,311.0,1382,51.2,136,0,No Failure,70758.40000000001,True
L,300.9,311.0,2003,20.2,138,0,No Failure,40460.6,False
L,300.8,310.9,1748,29.9,140,0,No Failure,52265.2,False
H,300.7,310.8,1518,40.1,142,0,No Failure,60871.8,True
L,300.7,310.8,1475,42.0,147,0,No Failure,61950.0,True
L,300.8,310.8,1634,29.2,149,0,No Failure,47712.799999999996,False
L,300.8,310.8,1689,32.9,151,0,No Failure,55568.1,False
M,300.9,310.9,1636,35.3,153,0,No Failure,57750.799999999996,False
L,300.9,311.0,2235,15.8,156,0,No Failure,35313.0,False
L,301.0,311.1,1615,35.6,158,0,No Failure,57494.0,False
H,301.1,311.1,1618,29.5,160,0,No Failure,47731.0,False
M,301.1,311.2,1407,53.0,165,0,No Failure,74571.0,True
L,301.1,311.1,1450,43.3,168,0,No Failure,62784.99999999999,True
L,301.1,311.1,1889,23.8,170,0,No Failure,44958.200000000004,False
L,301.0,310.9,1568,38.2,172,0,No Failure,59897.600000000006,False
L,301.0,311.0,1804,25.8,174,0,No Failure,46543.200000000004,False
L,301.0,311.0,1582,37.5,176,0,No Failure,59325.0,False
M,301.0,310.9,2047,17.9,178,0,No Failure,36641.299999999996,False
L,300.9,310.9,1601,34.0,181,0,No Failure,54434.0,False
L,300.9,310.9,1615,32.0,183,0,No Failure,51680.0,False
M,300.9,310.8,1452,43.6,185,0,No Failure,63307.200000000004,True
M,300.9,310.8,1695,30.2,188,0,No Failure,51189.0,False
M,300.9,310.8,1790,26.2,191,0,No Failure,46898.0,False
M,301.0,310.8,1533,39.3,194,0,No Failure,60246.899999999994,True
L,301.0,310.9,1813,28.5,197,0,No Failure,51670.5,False
L,301.0,310.9,1492,36.7,199,0,No Failure,54756.4,False
L,300.9,310.7,1479,43.3,201,0,No Failure,64040.7,True
L,300.8,310.7,1339,59.1,203,1,Overstrain Failure,79134.90000000001,True
M,300.8,310.7,1371,44.7,205,0,No Failure,61283.700000000004,True
L,300.9,310.7,1468,36.2,208,0,No Failure,53141.600000000006,False
L,300.9,310.7,1517,41.7,210,0,No Failure,63258.9,True
L,300.9,310.7,1352,46.4,212,0,No Failure,62732.799999999996,True
L,300.9,310.7,1389,50.0,214,0,No Failure,69450.0,True
M,300.8,310.6,1505,36.2,0,0,No Failure,54481.00000000001,False
L,300.9,310.6,1538,36.7,3,0,No Failure,56444.600000000006,False
L,300.9,310.8,1482,37.0,5,0,No Failure,54834.0,False
M,300.9,310.8,1599,33.0,7,0,No Failure,52767.0,False
L,300.9,310.8,1476,39.0,10,0,No Failure,57564.0,False
L,300.9,310.7,1509,37.5,12,0,No Failure,56587.5,False
L,300.9,310.8,1708,29.1,14,0,No Failure,49702.8,False
L,300.9,310.7,1412,57.5,16,0,Random Failures,81190.0,True
L,300.9,310.7,1658,28.5,18,0,No Failure,47253.0,False
L,301.0,310.8,1375,57.2,20,0,No Failure,78650.0,True
M,300.9,310.8,1402,48.1,22,0,No Failure,67436.2,True
M,300.9,310.7,1452,47.3,25,0,No Failure,68679.59999999999,True
M,300.8,310.7,1483,40.8,28,0,No Failure,60506.399999999994,True
H,300.9,310.8,1477,38.4,31,0,No Failure,56716.799999999996,False
M,300.8,310.7,1924,22.4,36,0,No Failure,43097.6,False
H,300.9,310.7,1609,28.7,39,0,No Failure,46178.299999999996,False
M,300.8,310.7,1886,21.1,44,0,No Failure,39794.600000000006,False
L,300.7,310.6,1616,29.6,47,0,No Failure,47833.600000000006,False
L,300.7,310.7,1442,43.2,49,0,No Failure,62294.4,True
L,300.8,310.8,1407,45.1,51,0,No Failure,63455.700000000004,True
M,300.8,310.8,1461,41.3,53,0,No Failure,60339.299999999996,True
M,300.8,310.9,1522,46.2,56,0,No Failure,70316.40000000001,True
L,300.9,311.0,1432,48.1,59,0,No Failure,68879.2,True
L,300.9,311.0,1438,49.0,61,0,No Failure,70462.0,True
M,300.8,310.9,1678,28.1,63,0,No Failure,47151.8,False
M,300.8,310.9,1514,38.7,66,0,No Failure,58591.8,False
L,300.7,310.8,1534,41.3,69,0,No Failure,63354.2,True
M,300.7,310.8,1486,41.2,71,0,No Failure,61223.200000000004,True
L,300.7,310.8,1925,22.0,74,0,No Failure,42350.0,False
M,300.7,310.8,1724,30.0,76,0,No Failure,51720.0,False
M,300.8,310.8,1549,35.5,79,0,No Failure,54989.5,False
L,300.8,310.9,1457,47.7,82,0,No Failure,69498.90000000001,True
L,300.8,310.9,1453,43.9,84,0,No Failure,63786.7,True
L,300.8,311.0,1578,44.4,86,0,No Failure,70063.2,True
M,300.9,311.1,1325,61.4,88,0,No Failure,81355.0,True
L,300.9,311.1,1471,39.3,91,0,No Failure,57810.299999999996,False
M,300.9,311.2,1472,40.0,93,0,No Failure,58880.0,False
L,300.9,311.1,1457,37.4,96,0,No Failure,54491.799999999996,False
L,301.0,311.0,1402,55.3,98,0,No Failure,77530.59999999999,True
L,300.9,310.9,1477,41.5,100,0,No Failure,61295.5,True
M,300.9,310.9,1727,30.1,102,0,No Failure,51982.700000000004,False
L,300.9,310.9,1995,20.2,105,0,No Failure,40299.0,False
L,300.9,310.9,1370,52.5,107,0,No Failure,71925.0,True
L,300.9,310.9,1228,66.4,109,0,No Failure,81539.20000000001,True
L,300.9,311.0,1499,38.0,111,0,No Failure,56962.0,False
M,301.0,311.0,1508,46.9,113,0,No Failure,70725.2,True
L,301.0,310.9,1473,44.2,116,0,No Failure,65106.600000000006,True
H,301.0,311.0,1640,37.6,118,0,No Failure,61664.0,True
L,301.1,311.1,1429,42.5,123,0,No Failure,60732.5,True
L,301.1,311.1,1470,40.9,125,0,No Failure,60123.0,True
L,301.0,311.0,1581,37.0,127,0,No Failure,58497.0,False
L,301.0,310.9,1740,28.9,129,0,No Failure,50286.0,False
H,300.9,310.8,1390,40.6,131,0,No Failure,56434.0,False
M,300.9,310.8,1988,19.7,136,0,No Failure,39163.6,False
M,300.8,310.7,1452,43.0,139,0,No Failure,62436.0,True
L,300.8,310.7,1586,33.4,142,0,No Failure,52972.399999999994,False
L,300.8,310.7,1589,34.3,144,0,No Failure,54502.7,False
L,300.8,310.8,1486,45.7,146,0,No Failure,67910.2,True
L,300.9,310.9,1755,27.9,148,0,No Failure,48964.5,False
M,301.0,310.9,1575,34.6,150,0,No Failure,54495.0,False
M,301.1,311.1,1615,37.7,153,0,No Failure,60885.50000000001,True
M,301.1,311.1,1436,41.8,156,0,No Failure,60024.799999999996,True
M,301.1,311.1,1470,40.6,159,0,No Failure,59682.0,False
M,301.1,311.1,2089,19.8,162,0,No Failure,41362.200000000004,False
L,301.1,311.2,1564,37.0,165,0,No Failure,57868.0,False
M,301.0,311.1,1420,47.4,167,0,No Failure,67308.0,True
L,301.1,311.1,1711,29.1,170,0,No Failure,49790.100000000006,False
L,301.1,311.2,1555,35.3,172,0,No Failure,54891.49999999999,False
M,301.1,311.1,1592,35.7,174,0,No Failure,56834.4,False
L,301.0,311.1,1236,64.4,177,1,Overstrain Failure,79598.40000000001,True
M,301.0,310.9,1765,24.2,179,0,No Failure,42713.0,False
L,301.0,311.0,1634,31.2,182,0,No Failure,50980.799999999996,False
L,301.1,311.1,1508,41.5,184,0,No Failure,62582.0,True
L,301.1,311.2,1774,29.6,186,0,No Failure,52510.4,False
L,301.1,311.0,1677,29.1,188,0,No Failure,48800.700000000004,False
L,301.0,311.0,1399,58.0,190,1,Overstrain Failure,81142.0,True
L,301.0,310.9,1570,34.0,192,0,No Failure,53380.0,False
L,301.0,310.9,1479,44.3,194,0,No Failure,65519.7,True
L,301.0,310.8,1558,34.9,196,0,No Failure,54374.2,False
L,300.8,310.7,1358,48.1,198,0,No Failure,65319.8,True
H,300.9,310.7,1656,30.7,200,0,No Failure,50839.2,False
L,300.9,310.7,1523,35.8,205,0,No Failure,54523.399999999994,False
H,300.9,310.7,1403,40.6,207,0,No Failure,56961.8,False
M,300.9,310.7,1362,51.6,212,0,No Failure,70279.2,True
M,300.7,310.6,1778,27.1,215,0,No Failure,48183.8,False
L,300.7,310.5,1448,38.2,218,0,No Failure,55313.600000000006,False
H,300.8,310.5,1559,40.1,220,0,No Failure,62515.9,True
L,300.8,310.6,1416,42.2,225,0,No Failure,59755.200000000004,False
L,300.8,310.6,1577,37.9,227,1,Tool Wear Failure,59768.299999999996,False
L,300.8,310.7,1633,27.8,0,0,No Failure,45397.4,False
L,300.9,310.7,1573,31.2,2,0,No Failure,49077.6,False
L,300.9,310.8,1517,44.3,4,0,No Failure,67203.09999999999,True
L,301.0,310.9,1515,37.3,6,0,No Failure,56509.49999999999,False
L,301.0,310.8,1527,45.3,8,0,No Failure,69173.09999999999,True
L,301.1,310.9,1282,67.9,10,1,Power Failure,87047.8,True
M,301.1,310.9,1396,45.1,12,0,No Failure,62959.6,True
L,301.0,310.9,1492,44.6,15,0,No Failure,66543.2,True
L,301.0,310.8,1975,19.7,17,0,No Failure,38907.5,False
L,301.0,310.8,1475,35.3,19,0,No Failure,52067.49999999999,False
H,301.0,310.9,1495,37.3,21,0,No Failure,55763.49999999999,False
L,301.0,311.0,1553,35.8,26,0,No Failure,55597.399999999994,False
L,301.1,311.0,1918,21.7,28,0,No Failure,41620.6,False
M,301.1,311.0,1413,46.6,30,0,No Failure,65845.8,True
L,301.0,311.0,1437,56.0,33,0,No Failure,80472.0,True
L,301.0,310.9,1450,45.9,35,0,No Failure,66555.0,True
M,301.0,310.9,1910,21.9,37,0,No Failure,41829.0,False
L,300.9,310.9,1749,26.4,40,0,No Failure,46173.6,False
H,301.0,310.9,1916,22.0,42,0,No Failure,42152.0,False
L,301.0,310.9,1428,45.3,47,0,No Failure,64688.399999999994,True
L,301.0,310.9,1578,38.4,49,0,No Failure,60595.2,True
L,300.9,310.8,1571,39.9,51,0,No Failure,62682.899999999994,True
L,300.9,310.8,1729,30.2,53,0,No Failure,52215.799999999996,False
L,300.9,310.8,1701,30.4,55,0,No Failure,51710.399999999994,False
L,300.9,310.8,1493,45.8,57,0,No Failure,68379.4,True
M,301.0,310.9,1554,32.7,59,0,No Failure,50815.8,False
L,300.9,310.9,1497,43.2,62,0,No Failure,64670.4,True
L,301.0,310.9,1679,29.8,64,0,No Failure,50034.200000000004,False
M,301.0,310.9,1510,44.5,66,0,No Failure,67195.0,True
L,301.0,310.9,1296,54.9,69,0,No Failure,71150.4,True
L,301.0,310.9,1404,41.8,71,0,No Failure,58687.2,False
M,300.9,310.8,1519,34.9,73,0,No Failure,53013.1,False
M,300.9,310.7,1696,27.3,76,0,No Failure,46300.8,False
M,300.8,310.6,1669,28.4,79,0,No Failure,47399.6,False
L,300.7,310.6,1447,40.7,82,0,No Failure,58892.9,False
M,300.7,310.6,1418,46.3,84,0,No Failure,65653.4,True
L,300.7,310.6,1407,40.5,87,0,No Failure,56983.5,False
L,300.8,310.5,1434,44.5,89,0,No Failure,63813.0,True
L,300.8,310.6,1360,48.8,91,0,No Failure,66368.0,True
L,300.8,310.6,1402,53.7,93,0,No Failure,75287.40000000001,True
L,300.9,310.6,1552,34.9,95,0,No Failure,54164.799999999996,False
L,300.9,310.7,1392,44.2,97,0,No Failure,61526.4,True
L,301.1,310.8,1521,41.0,99,0,No Failure,62361.0,True
L,301.1,310.8,1724,27.5,101,0,No Failure,47410.0,False
M,301.0,310.7,1455,46.1,103,0,No Failure,67075.5,True
H,301.0,310.6,1366,50.6,106,0,No Failure,69119.6,True
H,301.1,310.6,1407,43.9,111,0,No Failure,61767.299999999996,True
L,301.1,310.8,1470,49.3,116,0,No Failure,72471.0,True
M,301.2,310.9,1359,50.8,118,0,No Failure,69037.2,True
H,301.1,310.8,1792,25.8,121,0,No Failure,46233.6,False
M,301.1,310.9,1552,37.9,126,0,No Failure,58820.799999999996,False
L,301.2,311.0,1612,32.9,129,0,No Failure,53034.799999999996,False
M,301.2,311.0,1424,41.4,131,0,No Failure,58953.6,False
H,301.3,311.0,1341,59.3,134,0,No Failure,79521.3,True
L,301.2,310.8,1479,38.2,139,0,No Failure,56497.8,False
L,301.2,310.9,1413,50.1,141,0,No Failure,70791.3,True
L,301.3,310.9,2165,17.4,143,0,No Failure,37671.0,False
M,301.3,311.0,1641,33.0,145,0,No Failure,54153.0,False
M,301.3,311.0,1495,40.8,148,0,No Failure,60995.99999999999,True
L,301.3,311.0,1576,30.4,151,0,No Failure,47910.399999999994,False
L,301.2,310.9,1467,37.1,153,0,No Failure,54425.700000000004,False
L,301.2,310.8,1479,41.2,155,0,No Failure,60934.8,True
L,301.3,310.9,1596,33.9,157,0,No Failure,54104.399999999994,False
M,301.3,310.9,1512,36.9,159,0,No Failure,55792.799999999996,False
L,301.4,310.9,1414,38.8,162,0,No Failure,54863.2,False
L,301.3,310.8,1390,57.4,164,0,No Failure,79786.0,True
L,301.2,310.7,1644,31.6,166,0,No Failure,51950.4,False
M,301.2,310.7,1394,42.8,168,0,No Failure,59663.2,False
L,301.1,310.5,1324,52.4,171,0,No Failure,69377.59999999999,True
L,301.0,310.4,1476,43.6,173,0,No Failure,64353.6,True
L,301.0,310.4,2204,16.6,175,0,No Failure,36586.4,False
M,301.0,310.4,1665,30.9,177,0,No Failure,51448.5,False
L,300.9,310.4,1445,41.7,180,0,No Failure,60256.50000000001,True
H,300.8,310.3,1457,46.8,182,0,No Failure,68187.59999999999,True
L,300.8,310.2,1492,46.3,187,0,No Failure,69079.59999999999,True
L,300.8,310.1,1405,61.2,189,1,Power Failure,85986.0,True
L,300.7,310.1,1542,35.5,191,0,No Failure,54741.0,False
L,300.8,310.2,1520,37.7,193,0,No Failure,57304.00000000001,False
M,300.8,310.2,1598,36.5,195,0,No Failure,58327.0,False
L,300.8,310.3,1538,36.1,198,0,No Failure,55521.8,False
L,300.9,310.4,1615,30.9,200,0,No Failure,49903.5,False
L,301.0,310.5,1408,47.0,202,0,No Failure,66176.0,True
L,301.0,310.5,1379,57.3,204,1,Overstrain Failure,79016.7,True
L,301.0,310.6,1493,37.8,206,1,Tool Wear Failure,56435.399999999994,False
L,301.1,310.7,1376,49.1,0,0,No Failure,67561.6,True
M,301.1,310.7,1583,40.7,2,0,No Failure,64428.100000000006,True
M,301.2,310.8,1396,47.4,5,0,No Failure,66170.4,True
L,301.1,310.7,1436,45.3,8,0,No Failure,65050.799999999996,True
L,301.1,310.6,1417,47.6,10,0,No Failure,67449.2,True
L,301.0,310.6,1641,33.4,12,0,No Failure,54809.399999999994,False
M,301.0,310.6,1698,27.3,14,0,No Failure,46355.4,False
L,300.9,310.4,1541,39.1,17,0,No Failure,60253.100000000006,True
L,300.8,310.3,1383,46.6,19,0,No Failure,64447.8,True
L,300.8,310.4,1368,46.8,21,0,No Failure,64022.399999999994,True
L,300.8,310.4,1570,35.2,23,0,No Failure,55264.00000000001,False
L,300.9,310.5,1616,33.5,25,0,No Failure,54136.0,False
M,300.9,310.5,1444,43.2,27,0,No Failure,62380.8,True
L,300.9,310.4,2021,18.8,30,0,No Failure,37994.8,False
M,300.9,310.5,1702,29.3,32,0,No Failure,49868.6,False
M,301.1,310.6,1429,52.7,35,0,No Failure,75308.3,True
L,301.2,310.8,1711,28.9,38,0,No Failure,49447.899999999994,False
M,301.2,310.7,1543,32.9,40,0,No Failure,50764.7,False
L,301.3,310.8,1628,32.2,43,0,No Failure,52421.600000000006,False
L,301.2,310.8,1233,64.6,45,0,No Failure,79651.79999999999,True
L,301.2,310.8,1461,40.6,47,0,No Failure,59316.6,False
L,301.2,310.7,1568,38.3,49,0,No Failure,60054.399999999994,True
L,301.3,310.8,1432,54.4,51,0,No Failure,77900.8,True
M,301.2,310.7,1527,41.1,53,0,No Failure,62759.700000000004,True
M,301.3,310.8,1455,41.2,56,0,No Failure,59946.00000000001,False
M,301.3,310.8,1418,45.4,59,0,No Failure,64377.2,True
L,301.3,310.8,1719,29.5,62,0,No Failure,50710.5,False
M,301.2,310.8,1734,31.3,64,0,No Failure,54274.200000000004,False
M,301.2,310.7,1426,46.1,67,0,No Failure,65738.6,True
L,301.1,310.6,1611,35.2,70,0,No Failure,56707.200000000004,False
M,301.1,310.6,1479,41.1,72,0,No Failure,60786.9,True
L,301.0,310.5,1317,50.9,75,0,No Failure,67035.3,True
L,301.0,310.5,1248,61.4,77,0,No Failure,76627.2,True
L,301.0,310.5,1932,21.7,79,0,No Failure,41924.4,False
M,301.1,310.5,1547,35.8,81,0,No Failure,55382.6,False
L,301.0,310.4,1614,31.6,84,0,No Failure,51002.4,False
H,301.0,310.4,1512,44.9,86,0,No Failure,67888.8,True
L,301.1,310.5,1529,38.7,91,0,No Failure,59172.3,False
H,301.1,310.6,1782,24.9,93,0,No Failure,44371.799999999996,False
L,301.0,310.5,1429,39.4,98,0,No Failure,56302.6,False
M,301.1,310.5,1309,60.7,100,0,No Failure,79456.3,True
L,301.1,310.5,1428,44.1,103,0,No Failure,62974.8,True
L,301.2,310.6,1385,49.2,105,0,No Failure,68142.0,True
L,301.2,310.7,1517,39.4,107,0,No Failure,59769.799999999996,False
M,301.2,310.6,1576,39.6,109,0,No Failure,62409.600000000006,True
L,301.2,310.6,1437,51.2,112,0,No Failure,73574.40000000001,True
H,301.2,310.6,1457,50.5,114,0,No Failure,73578.5,True
L,301.1,310.5,1532,37.5,119,0,No Failure,57450.0,False
M,301.1,310.5,1603,32.6,121,0,No Failure,52257.8,False
L,301.0,310.4,1563,34.4,124,0,No Failure,53767.2,False
L,301.0,310.3,1617,34.5,126,0,No Failure,55786.5,False
M,300.8,310.1,1686,26.9,128,0,No Failure,45353.399999999994,False
L,300.9,310.2,1382,50.4,131,0,No Failure,69652.8,True
L,300.9,310.1,2090,17.8,133,0,No Failure,37202.0,False
L,300.9,310.3,1446,44.5,135,0,No Failure,64347.0,True
M,300.9,310.2,1533,38.1,137,0,No Failure,58407.3,False
L,300.9,310.3,1440,47.6,140,0,No Failure,68544.0,True
M,301.0,310.4,1793,25.0,142,0,No Failure,44825.0,False
M,301.0,310.4,1517,46.1,145,0,No Failure,69933.7,True
L,300.9,310.4,1544,36.0,148,0,No Failure,55584.0,False
L,300.9,310.3,1321,48.8,150,0,No Failure,64464.799999999996,True
M,300.9,310.3,1416,50.9,152,0,No Failure,72074.4,True
L,300.8,310.2,1514,40.0,155,0,No Failure,60560.0,True
M,300.8,310.2,1304,52.5,157,0,No Failure,68460.0,True
L,300.7,310.2,1286,64.9,160,0,No Failure,83461.40000000001,True
M,300.7,310.1,1483,40.2,162,0,No Failure,59616.600000000006,False
L,300.7,310.1,1351,46.9,165,0,No Failure,63361.9,True
M,300.7,310.1,1367,52.6,167,0,No Failure,71904.2,True
L,300.7,310.1,1721,32.3,170,0,No Failure,55588.299999999996,False
L,300.6,310.0,1455,40.4,172,0,No Failure,58782.0,False
L,300.6,310.0,1425,49.5,174,0,No Failure,70537.5,True
L,300.7,310.0,1672,29.7,176,0,No Failure,49658.4,False
M,300.7,310.0,1641,34.6,178,0,No Failure,56778.600000000006,False
M,300.5,310.0,1580,37.0,181,0,No Failure,58460.0,False
H,300.5,310.0,1495,47.4,184,0,No Failure,70863.0,True
M,300.5,309.9,1994,19.8,189,0,No Failure,39481.200000000004,False
M,300.4,309.9,1415,31.8,192,0,No Failure,44997.0,False
M,300.4,309.8,1725,30.4,195,0,No Failure,52440.0,False
M,300.4,309.8,1430,43.4,198,0,No Failure,62062.0,True
L,300.4,309.8,1395,48.1,201,0,No Failure,67099.5,True
M,300.4,309.8,1435,43.6,203,0,No Failure,62566.0,True
L,300.4,309.9,1681,28.6,206,0,No Failure,48076.600000000006,False
L,300.5,310.0,1451,48.6,208,0,No Failure,70518.6,True
H,300.5,309.9,1397,45.9,210,1,Tool Wear Failure,64122.299999999996,True
M,300.4,309.8,1421,47.2,0,0,No Failure,67071.2,True
M,300.3,309.8,1444,42.0,3,0,No Failure,60648.0,True
L,300.2,309.8,1827,23.0,6,0,No Failure,42021.0,False
H,300.2,309.8,1374,47.7,8,0,No Failure,65539.8,True
L,300.2,309.8,1650,29.6,13,0,No Failure,48840.0,False
L,300.2,309.7,1275,60.7,15,0,No Failure,77392.5,True
L,300.2,309.7,1421,44.6,17,0,No Failure,63376.6,True
L,300.2,309.8,1557,33.8,19,0,No Failure,52626.6,False
L,300.1,309.8,1506,35.2,21,0,No Failure,53011.200000000004,False
L,300.1,309.7,1362,49.1,23,0,No Failure,66874.2,True
L,300.0,309.7,1542,47.1,25,0,No Failure,72628.2,True
L,300.0,309.6,1496,38.8,27,0,No Failure,58044.799999999996,False
M,300.0,309.6,1491,42.0,29,0,No Failure,62622.0,True
L,300.1,309.6,1565,34.8,32,0,No Failure,54461.99999999999,False
L,300.1,309.7,1481,37.9,34,0,No Failure,56129.9,False
M,300.1,309.7,1420,48.4,36,0,No Failure,68728.0,True
L,300.2,309.8,1398,54.8,39,0,No Failure,76610.4,True
M,300.2,309.8,1466,45.7,41,0,No Failure,66996.2,True
L,300.1,309.8,1430,56.7,44,0,No Failure,81081.0,True
L,300.1,309.7,1441,40.1,46,0,No Failure,57784.1,False
M,300.1,309.7,1348,57.3,48,0,No Failure,77240.4,True
L,300.0,309.6,1738,28.7,51,0,No Failure,49880.6,False
M,300.0,309.6,1618,36.2,53,0,No Failure,58571.600000000006,False
M,299.9,309.6,1489,41.7,56,0,No Failure,62091.3,True
M,299.9,309.5,1412,57.9,59,0,No Failure,81754.8,True
M,299.9,309.5,2065,18.1,62,0,No Failure,37376.5,False
L,300.0,309.6,1571,33.1,65,0,No Failure,52000.100000000006,False
M,300.0,309.6,1423,48.7,67,0,No Failure,69300.1,True
H,300.0,309.5,1781,24.9,70,0,No Failure,44346.899999999994,False
L,300.1,309.6,1321,46.9,75,0,No Failure,61954.9,True
L,300.1,309.6,1546,36.7,77,0,No Failure,56738.200000000004,False
M,300.0,309.5,1879,22.4,79,0,No Failure,42089.6,False
H,300.0,309.5,1735,28.9,82,0,No Failure,50141.5,False
L,300.0,309.5,1506,38.8,87,0,No Failure,58432.799999999996,False
H,300.0,309.6,1629,32.3,89,0,No Failure,52616.7,False
L,300.0,309.6,1694,28.7,94,0,No Failure,48617.799999999996,False
L,300.1,309.6,1541,37.0,96,0,No Failure,57017.0,False
L,300.0,309.6,1514,44.6,98,0,No Failure,67524.40000000001,True
L,300.1,309.7,1485,45.9,100,0,No Failure,68161.5,True
